datasets,bioentities
2000001,2027128
2000001,2027130
2000001,2027134
2000001,2027136
2000001,2027140
2000001,2027142
2000001,2027144
2000001,2027148
2000001,2027150
2000001,2027152
2000001,2027154
2000001,2027158
2000001,2027160
2000001,2027162
2000001,2027166
2000001,2027168
2000001,2027172
2000001,2027174
2000001,2027178
2000001,2027180
2000001,2027184
2000001,2027186
2000001,2027190
2000001,2027192
2000001,2027194
2000001,2027198
2000001,2027200
2000001,2027202
2000001,2027204
2000001,2027208
2000001,2027210
2000001,2027212
2000001,2027214
2000001,2027218
2000001,2027220
2000001,2027222
2000001,2027224
2000001,2027226
2000001,2027230
2000001,2027232
2000001,2027234
2000001,2027238
2000001,2027240
2000001,2027244
2000001,2027246
2000001,2027248
2000001,2027252
2000001,2027254
2000001,2027258
2000001,2027260
2000001,2027264
2000001,2027266
2000001,2027270
2000001,2027272
2000001,2027274
2000001,2027278
2000001,2027280
2000001,2027282
2000001,2027286
2000001,2027288
2000001,2027292
2000001,2027294
2000001,2027296
2000001,2027298
2000001,2027300
2000001,2027303
2000001,2027305
2000001,2027309
2000001,2027311
2000001,2027315
2000001,2027317
2000001,2027319
2000001,2027321
2000001,2027323
2000001,2027327
2000001,2027329
2000001,2027333
2000001,2027335
2000001,2027339
2000001,2027341
2000001,2027343
2000001,2027347
2000001,2027349
2000001,2027353
2000001,2027355
2000001,2027357
2000001,2027359
2000001,2027361
2000001,2027363
2000001,2027365
2000001,2027367
2000001,2027371
2000001,2027373
2000001,2027375
2000001,2027377
2000001,2027381
2000001,2027383
2000001,2027387
2000001,2027389
2000001,2027393
2000001,2027395
2000001,2027399
2000001,2027401
2000001,2027405
2000001,2027407
2000001,2027409
2000001,2027411
2000001,2027413
2000001,2027417
2000001,2027419
2000001,2027423
2000001,2027425
2000001,2027429
2000001,2027431
2000001,2027435
2000001,2027437
2000001,2027441
2000001,2027443
2000001,2027447
2000001,2027449
2000001,2027453
2000001,2027455
2000001,2027459
2000001,2027461
2000001,2027463
2000001,2027465
2000001,2027469
2000001,2027471
2000001,2027473
2000001,2027475
2000001,2027477
2000001,2027479
2000001,2027481
2000001,2027483
2000001,2027487
2000001,2027489
2000001,2027493
2000001,2027495
2000001,2027499
2000001,2027501
2000001,2027503
2000001,2027507
2000001,2027509
2000001,2027513
2000001,2027515
2000001,2027517
2000001,2027521
2000001,2027523
2000001,2027525
2000001,2027529
2000001,2027531
2000001,2027535
2000001,2027537
2000001,2027541
2000001,2027543
2000001,2027545
2000001,2027548
2000001,2027550
2000001,2027554
2000001,2027556
2000001,2027558
2000001,2027560
2000001,2027562
2000001,2027564
2000001,2027566
2000001,2027570
2000001,2027572
2000001,2027574
2000001,2027578
2000001,2027580
2000001,2027584
2000001,2027586
2000001,2027590
2000001,2027592
2000001,2027594
2000001,2027598
2000001,2027600
2000001,2027604
2000001,2027606
2000001,2027610
2000001,2027612
2000001,2027616
2000001,2027618
2000001,2027622
2000001,2027624
2000001,2027628
2000001,2027630
2000001,2027632
2000001,2027634
2000001,2027638
2000001,2027640
2000001,2027644
2000001,2027646
2000001,2027650
2000001,2027652
2000001,2027654
2000001,2027658
2000001,2027660
2000001,2027664
2000001,2027666
2000001,2027670
2000001,2027672
2000001,2027674
2000001,2027676
2000001,2027678
2000001,2027682
2000001,2027684
2000001,2027688
2000001,2027690
2000001,2027692
2000001,2027696
2000001,2027698
2000001,2027700
2000001,2027704
2000001,2027706
2000001,2027708
2000001,2027710
2000001,2027714
2000001,2027716
2000001,2027720
2000001,2027722
2000001,2027724
2000001,2027726
2000001,2027730
2000001,2027732
2000001,2027736
2000001,2027738
2000001,2027742
2000001,2027744
2000001,2027746
2000001,2027748
2000001,2027751
2000001,2027753
2000001,2027755
2000001,2027757
2000001,2027759
2000001,2027763
2000001,2027765
2000001,2027767
2000001,2027769
2000001,2027773
2000001,2027775
2000001,2027777
2000001,2027779
2000001,2027783
2000001,2027785
2000001,2027787
2000001,2027791
2000001,2027793
2000001,2027797
2000001,2027799
2000001,2027803
2000001,2027805
2000001,2027809
2000001,2027811
2000001,2027813
2000001,2027815
2000001,2027819
2000001,2027821
2000001,2027823
2000001,2027827
2000001,2027829
2000001,2027833
2000001,2027835
2000001,2027839
2000001,2027841
2000001,2027843
2000001,2027845
2000001,2027847
2000001,2027851
2000001,2027853
2000001,2027855
2000001,2027857
2000001,2027859
2000001,2027861
2000001,2027863
2000001,2027867
2000001,2027869
2000001,2027873
2000001,2027875
2000001,2027877
2000001,2027881
2000001,2027883
2000001,2027885
2000001,2027889
2000001,2027891
2000001,2027893
2000001,2027897
2000001,2027899
2000001,2027903
2000001,2027905
2000001,2027909
2000001,2027911
2000001,2027913
2000001,2027915
2000001,2027919
2000001,2027921
2000001,2027923
2000001,2027927
2000001,2027929
2000001,2027931
2000001,2027935
2000001,2027937
2000001,2027939
2000001,2027943
2000001,2027945
2000001,2027949
2000001,2027951
2000001,2027953
2000001,2027955
2000001,2027957
2000001,2027961
2000001,2027963
2000001,2027965
2000001,2027967
2000001,2027969
2000001,2027971
2000001,2027973
2000001,2027975
2000001,2027979
2000001,2027981
2000001,2027983
2000001,2027987
2000001,2027989
2000001,2027993
2000001,2027995
2000001,2027999
2000001,2028001
2000001,2028003
2000001,2028007
2000001,2028009
2000001,2028013
2000001,2028015
2000001,2028017
2000001,2028021
2000001,2028023
2000001,2028027
2000001,2028029
2000001,2028033
2000001,2028035
2000001,2028039
2000001,2028041
2000001,2028043
2000001,2028045
2000001,2028049
2000001,2028051
2000001,2028055
2000001,2028057
2000001,2028061
2000001,2028063
2000001,2028065
2000001,2028069
2000001,2028071
2000001,2028073
2000001,2028077
2000001,2028079
2000001,2028081
2000001,2028084
2000001,2028086
2000001,2028088
2000001,2028090
2000001,2028094
2000001,2028096
2000001,2028098
2000001,2028100
2000001,2028102
2000001,2028106
2000001,2028108
2000001,2028110
2000001,2028114
2000001,2028116
2000001,2028120
2000001,2028122
2000001,2028126
2000001,2028128
2000001,2028130
2000001,2028134
2000001,2028136
2000001,2028140
2000001,2028142
2000001,2028144
2000001,2028146
2000001,2028148
2000001,2028150
2000001,2028152
2000001,2028154
2000001,2028156
2000001,2028158
2000001,2028160
2000001,2028162
2000001,2028166
2000001,2028168
2000001,2028170
2000001,2028172
2000001,2028174
2000001,2028176
2000001,2028178
2000001,2028180
2000001,2028184
2000001,2028186
2000001,2028188
2000001,2028190
2000001,2028192
2000001,2028196
2000001,2028198
2000001,2028200
2000001,2028202
2000001,2028204
2000001,2028206
2000001,2028210
2000001,2028212
2000001,2028216
2000001,2028218
2000001,2028220
2000001,2028222
2000001,2028226
2000001,2028228
2000001,2028230
2000001,2028232
2000001,2028234
2000001,2028236
2000001,2028238
2000001,2028240
2000001,2028242
2000001,2028244
2000001,2028246
2000001,2028248
2000001,2028250
2000001,2028252
2000001,2028254
2000001,2028256
2000001,2028260
2000001,2028262
2000001,2028266
2000001,2028268
2000001,2028270
2000001,2028272
2000001,2028276
2000001,2028278
2000001,2028280
2000001,2028284
2000001,2028286
2000001,2028290
2000001,2028292
2000001,2028294
2000001,2028295
2000001,2028297
2000001,2028300
2000001,2028302
2000001,2028304
2000001,2028307
2000001,2028309
2000001,2028311
2000001,2028314
2000001,2028316
2000001,2028318
2000001,2028320
2000001,2028322
2000001,2028324
2000001,2028326
2000001,2028328
2000001,2028330
2000001,2028332
2000001,2028335
2000001,2028337
2000001,2028339
2000001,2028342
2000001,2028344
2000001,2028346
2000001,2028348
2000001,2028350
2000001,2028352
2000001,2028354
2000001,2028356
2000001,2028358
2000001,2028360
2000001,2028363
2000001,2028365
2000001,2028367
2000001,2028369
2000001,2028372
2000001,2028374
2000001,2028376
2000001,2028378
2000001,2028380
2000001,2028382
2000001,2028384
2000001,2028386
2000001,2028389
2000001,2028391
2000001,2028393
2000001,2028396
2000001,2028398
2000001,2028400
2000001,2028403
2000001,2028405
2000001,2028407
2000001,2028409
2000001,2028411
2000001,2028413
2000001,2028415
2000001,2028418
2000001,2028420
2000001,2028422
2000001,2028424
2000001,2028426
2000001,2028429
2000001,2028431
2000001,2028433
2000001,2028435
2000001,2028437
2000001,2028439
2000001,2028442
2000001,2028444
2000001,2028446
2000001,2028448
2000001,2028451
2000001,2028453
2000001,2028455
2000001,2028458
2000001,2028460
2000001,2028462
2000001,2028465
2000001,2028467
2000001,2028469
2000001,2028471
2000001,2028473
2000001,2028476
2000001,2028478
2000001,2028480
2000001,2028483
2000001,2028485
2000001,2028487
2000001,2028490
2000001,2028492
2000001,2028494
2000001,2028498
2000001,2028500
2000001,2028502
2000001,2028505
2000001,2028507
2000001,2028509
2000001,2028512
2000001,2028514
2000001,2028516
2000001,2028518
2000001,2028521
2000001,2028523
2000001,2028525
2000001,2028528
2000001,2028530
2000001,2028532
2000001,2028534
2000001,2028537
2000001,2028539
2000001,2028541
2000001,2028544
2000001,2028546
2000001,2028548
2000001,2028551
2000001,2028553
2000001,2028555
2000001,2028557
2000001,2028560
2000001,2028562
2000001,2028566
2000001,2028568
2000001,2028570
2000001,2028572
2000001,2028575
2000001,2028577
2000001,2028579
2000001,2028582
2000001,2028584
2000001,2028586
2000001,2028588
2000001,2028591
2000001,2028593
2000001,2028595
2000001,2028598
2000001,2028600
2000001,2028602
2000001,2028604
2000001,2028607
2000001,2028609
2000001,2028611
2000001,2028613
2000001,2028616
2000001,2028618
2000001,2028620
2000001,2028623
2000001,2028625
2000001,2028627
2000001,2028629
2000001,2028632
2000001,2028634
2000001,2028636
2000001,2028639
2000001,2028641
2000001,2028643
2000001,2028646
2000001,2028648
2000001,2028650
2000001,2028653
2000001,2028655
2000001,2028657
2000001,2028659
2000001,2028662
2000001,2028664
2000001,2028666
2000001,2028668
2000001,2028671
2000001,2028673
2000001,2028675
2000001,2028677
2000001,2028680
2000001,2028682
2000001,2028684
2000001,2028686
2000001,2028688
2000001,2028691
2000001,2028693
2000001,2028695
2000001,2028698
2000001,2028700
2000001,2028702
2000001,2028705
2000001,2028707
2000001,2028709
2000001,2028712
2000001,2028714
2000001,2028716
2000001,2028718
2000001,2028721
2000001,2028723
2000001,2028725
2000001,2028727
2000001,2028729
2000001,2028731
2000001,2028734
2000001,2028736
2000001,2028738
2000001,2028741
2000001,2028743
2000001,2028745
2000001,2028747
2000001,2028750
2000001,2028752
2000001,2028754
2000001,2028756
2000001,2028759
2000001,2028761
2000001,2028763
2000001,2028766
2000001,2028768
2000001,2028770
2000001,2028773
2000001,2028775
2000001,2028777
2000001,2028780
2000001,2028782
2000001,2028784
2000001,2028786
2000001,2028788
2000001,2028791
2000001,2028793
2000001,2028795
2000001,2028798
2000001,2028800
2000001,2028802
2000001,2028804
2000001,2028807
2000001,2028809
2000001,2028811
2000001,2028813
2000001,2028815
2000001,2028818
2000001,2028820
2000001,2028822
2000001,2028825
2000001,2028827
2000001,2028829
2000001,2028831
2000001,2028833
2000001,2028836
2000001,2028838
2000001,2028840
2000001,2028843
2000001,2028845
2000001,2028847
2000001,2028849
2000001,2028852
2000001,2028854
2000001,2028856
2000001,2028858
2000001,2028861
2000001,2028863
2000001,2028865
2000001,2028867
2000001,2028869
2000001,2028871
2000001,2028873
2000001,2028875
2000001,2028877
2000001,2028879
2000001,2028881
2000001,2028884
2000001,2028886
2000001,2028888
2000001,2028891
2000001,2028893
2000001,2028895
2000001,2028898
2000001,2028900
2000001,2028902
2000001,2028904
2000001,2028907
2000001,2028909
2000001,2028911
2000001,2028914
2000001,2028916
2000001,2028918
2000001,2028921
2000001,2028923
2000001,2028925
2000001,2028927
2000001,2028929
2000001,2028931
2000001,2028933
2000001,2028935
2000001,2028938
2000001,2028940
2000001,2028942
2000001,2028944
2000001,2028946
2000001,2028949
2000001,2028951
2000001,2028953
2000001,2028956
2000001,2028958
2000001,2028960
2000001,2028962
2000001,2028966
2000001,2028968
2000001,2028970
2000001,2028972
2000001,2028974
2000001,2028976
2000001,2028979
2000001,2028981
2000001,2028983
2000001,2028986
2000001,2028988
2000001,2028990
2000001,2028993
2000001,2028995
2000001,2028997
2000001,2029000
2000001,2029002
2000001,2029004
2000001,2029006
2000001,2029009
2000001,2029011
2000001,2029013
2000001,2029015
2000001,2029018
2000001,2029020
2000001,2029022
2000001,2029025
2000001,2029027
2000001,2029029
2000001,2029032
2000001,2029034
2000001,2029036
2000001,2029038
2000001,2029040
2000001,2029042
2000001,2029044
2000001,2029047
2000001,2029049
2000001,2029051
2000001,2029054
2000001,2029056
2000001,2029058
2000001,2029060
2000001,2029062
2000001,2029065
2000001,2029067
2000001,2029069
2000001,2029072
2000001,2029074
2000001,2029076
2000001,2029079
2000001,2029081
2000001,2029083
2000001,2029086
2000001,2029088
2000001,2029090
2000001,2029093
2000001,2029095
2000001,2029097
2000001,2029099
2000001,2029102
2000001,2029104
2000001,2029106
2000001,2029108
2000001,2029110
2000001,2029112
2000001,2029114
2000001,2029117
2000001,2029119
2000001,2029121
2000001,2029123
2000001,2029126
2000001,2029128
2000001,2029130
2000001,2029132
2000001,2029134
2000001,2029137
2000001,2029139
2000001,2029141
2000001,2029143
2000001,2029145
2000001,2029148
2000001,2029150
2000001,2029152
2000001,2029154
2000001,2029157
2000001,2029159
2000001,2029161
2000001,2029163
2000001,2029166
2000001,2029168
2000001,2029170
2000001,2029172
2000001,2029175
2000001,2029177
2000001,2029179
2000001,2029181
2000001,2029183
2000001,2029185
2000001,2029187
2000001,2029189
2000001,2029191
2000001,2029194
2000001,2029196
2000001,2029198
2000001,2029200
2000001,2029203
2000001,2029205
2000001,2029207
2000001,2029209
2000001,2029212
2000001,2029214
2000001,2029216
2000001,2029218
2000001,2029221
2000001,2029223
2000001,2029225
2000001,2029228
2000001,2029230
2000001,2029232
2000001,2029234
2000001,2029236
2000001,2029238
2000001,2029241
2000001,2029243
2000001,2029245
2000001,2029248
2000001,2029250
2000001,2029252
2000001,2029254
2000001,2029257
2000001,2029259
2000001,2029261
2000001,2029263
2000001,2029265
2000001,2029267
2000001,2029270
2000001,2029272
2000001,2029274
2000001,2029276
2000001,2029279
2000001,2029281
2000001,2029283
2000001,2029286
2000001,2029288
2000001,2029290
2000001,2029292
2000001,2029295
2000001,2029297
2000001,2029299
2000001,2029301
2000001,2029303
2000001,2029306
2000001,2029308
2000001,2029310
2000001,2029312
2000001,2029315
2000001,2029317
2000001,2029319
2000001,2029321
2000001,2029323
2000001,2029325
2000001,2029327
2000001,2029330
2000001,2029332
2000001,2029334
2000001,2029336
2000001,2029339
2000001,2029341
2000001,2029343
2000001,2029346
2000001,2029348
2000001,2029350
2000001,2029352
2000001,2029355
2000001,2029357
2000001,2029359
2000001,2029361
2000001,2029364
2000001,2029366
2000001,2029368
2000001,2029372
2000001,2029374
2000001,2029376
2000001,2029378
2000001,2029380
2000001,2029383
2000001,2029385
2000001,2029387
2000001,2029390
2000001,2029392
2000001,2029394
2000001,2029396
2000001,2029399
2000001,2029401
2000001,2029403
2000001,2029405
2000001,2029407
2000001,2029409
2000001,2029411
2000001,2029413
2000001,2029415
2000001,2029417
2000001,2029419
2000001,2029421
2000001,2029423
2000001,2029425
2000001,2029427
2000001,2029429
2000001,2029431
2000001,2029434
2000001,2029436
2000001,2029438
2000001,2029441
2000001,2029443
2000001,2029445
2000001,2029449
2000001,2029451
2000001,2029453
2000001,2029455
2000001,2029458
2000001,2029460
2000001,2029462
2000001,2029464
2000001,2029467
2000001,2029469
2000001,2029471
2000001,2029474
2000001,2029476
2000001,2029478
2000001,2029481
2000001,2029483
2000001,2029485
2000001,2029487
2000001,2029490
2000001,2029492
2000001,2029494
2000001,2029496
2000001,2029499
2000001,2029501
2000001,2029503
2000001,2029506
2000001,2029508
2000001,2029510
2000001,2029512
2000001,2029515
2000001,2029517
2000001,2029519
2000001,2029521
2000001,2029524
2000001,2029526
2000001,2029528
2000001,2029531
2000001,2029533
2000001,2029535
2000001,2029537
2000001,2029539
2000001,2029541
2000001,2029544
2000001,2029546
2000001,2029548
2000001,2029550
2000001,2029552
2000001,2029554
2000001,2029557
2000001,2029559
2000001,2029561
2000001,2029563
2000001,2029565
2000001,2029567
2000001,2029569
2000001,2029571
2000001,2029574
2000001,2029576
2000001,2029578
2000001,2029581
2000001,2029583
2000001,2029585
2000001,2029587
2000001,2029589
2000001,2029591
2000001,2029593
2000001,2029595
2000001,2029597
2000001,2029600
2000001,2029602
2000001,2029604
2000001,2029606
2000001,2029608
2000001,2029610
2000001,2029613
2000001,2029615
2000001,2029617
2000001,2029620
2000001,2029622
2000001,2029624
2000001,2029626
2000001,2029628
2000001,2029630
2000001,2029633
2000001,2029635
2000001,2029637
2000001,2029639
2000001,2029641
2000001,2029644
2000001,2029646
2000001,2029648
2000001,2029650
2000001,2029652
2000001,2029654
2000001,2029656
2000001,2029658
2000001,2029660
2000001,2029662
2000001,2029664
2000001,2029666
2000001,2029668
2000001,2029670
2000001,2029672
2000001,2029674
2000001,2029676
2000001,2029678
2000001,2029681
