qualifier,annotationextension,id,ontologytermid,subjectid,class
,,1028842,1002405,1028843,org.intermine.model.bio.GOAnnotation
,,1028901,1001142,1028902,org.intermine.model.bio.GOAnnotation
,,1028904,1001088,1028902,org.intermine.model.bio.GOAnnotation
,,1028906,1001462,1028902,org.intermine.model.bio.GOAnnotation
,,1028938,1002613,1028939,org.intermine.model.bio.GOAnnotation
,,1028941,1019703,1028939,org.intermine.model.bio.GOAnnotation
,,1028943,1002616,1028939,org.intermine.model.bio.GOAnnotation
,,1028954,1003367,1028955,org.intermine.model.bio.GOAnnotation
,,1028957,1001462,1028955,org.intermine.model.bio.GOAnnotation
,,1028959,1001676,1028955,org.intermine.model.bio.GOAnnotation
,,1028965,1014536,1028966,org.intermine.model.bio.GOAnnotation
,,1028968,1014542,1028966,org.intermine.model.bio.GOAnnotation
,,1028975,1000478,1028976,org.intermine.model.bio.GOAnnotation
,,1028978,1001088,1028976,org.intermine.model.bio.GOAnnotation
,,1028980,1001462,1028976,org.intermine.model.bio.GOAnnotation
,,1028986,1026468,1028987,org.intermine.model.bio.GOAnnotation
,,1028990,1028988,1028987,org.intermine.model.bio.GOAnnotation
,,1029009,1029007,1029010,org.intermine.model.bio.GOAnnotation
,,1029013,1029011,1029010,org.intermine.model.bio.GOAnnotation
,,1029015,1001877,1029010,org.intermine.model.bio.GOAnnotation
,,1029017,1001748,1029010,org.intermine.model.bio.GOAnnotation
,,1029020,1029018,1029010,org.intermine.model.bio.GOAnnotation
,,1029022,1001888,1029010,org.intermine.model.bio.GOAnnotation
,,1029034,1014532,1029035,org.intermine.model.bio.GOAnnotation
,,1029038,1029036,1029035,org.intermine.model.bio.GOAnnotation
,,1029040,1014536,1029035,org.intermine.model.bio.GOAnnotation
,,1029042,1014539,1029035,org.intermine.model.bio.GOAnnotation
,,1029045,1029043,1029035,org.intermine.model.bio.GOAnnotation
,,1029047,1001056,1029035,org.intermine.model.bio.GOAnnotation
,,1029049,1001676,1029035,org.intermine.model.bio.GOAnnotation
,,1029051,1004892,1029035,org.intermine.model.bio.GOAnnotation
,,1029074,1011475,1029075,org.intermine.model.bio.GOAnnotation
,,1029077,1001251,1029075,org.intermine.model.bio.GOAnnotation
,,1029079,1027131,1029075,org.intermine.model.bio.GOAnnotation
,,1029085,1001742,1029086,org.intermine.model.bio.GOAnnotation
,,1029088,1020909,1029086,org.intermine.model.bio.GOAnnotation
,,1029121,1007349,1029122,org.intermine.model.bio.GOAnnotation
,,1029124,1007353,1029122,org.intermine.model.bio.GOAnnotation
,,1029126,1004138,1029122,org.intermine.model.bio.GOAnnotation
,,1029128,1001676,1029122,org.intermine.model.bio.GOAnnotation
,,1029130,1007356,1029122,org.intermine.model.bio.GOAnnotation
,,1029147,1016641,1029148,org.intermine.model.bio.GOAnnotation
,,1029150,1019272,1029148,org.intermine.model.bio.GOAnnotation
,,1029152,1007418,1029148,org.intermine.model.bio.GOAnnotation
,,1029158,1001176,1029159,org.intermine.model.bio.GOAnnotation
,,1029161,1001180,1029159,org.intermine.model.bio.GOAnnotation
,,1029164,1029162,1029159,org.intermine.model.bio.GOAnnotation
,,1029166,1001183,1029159,org.intermine.model.bio.GOAnnotation
,,1029172,1001056,1029173,org.intermine.model.bio.GOAnnotation
,,1029176,1029174,1029173,org.intermine.model.bio.GOAnnotation
,,1029235,1029233,1029236,org.intermine.model.bio.GOAnnotation
,,1029257,1007414,1029258,org.intermine.model.bio.GOAnnotation
,,1029260,1007418,1029258,org.intermine.model.bio.GOAnnotation
,,1029280,1002385,1029281,org.intermine.model.bio.GOAnnotation
,,1029283,1002389,1029281,org.intermine.model.bio.GOAnnotation
,,1029285,1002392,1029281,org.intermine.model.bio.GOAnnotation
,,1029287,1001056,1029281,org.intermine.model.bio.GOAnnotation
,,1029314,1003531,1029315,org.intermine.model.bio.GOAnnotation
,,1029317,1001676,1029315,org.intermine.model.bio.GOAnnotation
,,1029349,1004295,1029350,org.intermine.model.bio.GOAnnotation
,,1029352,1001863,1029350,org.intermine.model.bio.GOAnnotation
,,1029354,1001676,1029350,org.intermine.model.bio.GOAnnotation
,,1029360,1001428,1029361,org.intermine.model.bio.GOAnnotation
,,1029364,1029362,1029361,org.intermine.model.bio.GOAnnotation
,,1029367,1029365,1029361,org.intermine.model.bio.GOAnnotation
,,1029378,1000478,1029379,org.intermine.model.bio.GOAnnotation
,,1029381,1001142,1029379,org.intermine.model.bio.GOAnnotation
,,1029383,1001088,1029379,org.intermine.model.bio.GOAnnotation
,,1029399,1029397,1029400,org.intermine.model.bio.GOAnnotation
,,1029402,1000181,1029400,org.intermine.model.bio.GOAnnotation
,,1029404,1001056,1029400,org.intermine.model.bio.GOAnnotation
,,1029406,1006027,1029400,org.intermine.model.bio.GOAnnotation
,,1029425,1029423,1029426,org.intermine.model.bio.GOAnnotation
,,1029429,1029427,1029426,org.intermine.model.bio.GOAnnotation
,,1029431,1001676,1029426,org.intermine.model.bio.GOAnnotation
,,1029434,1029432,1029426,org.intermine.model.bio.GOAnnotation
,,1029470,1001176,1029471,org.intermine.model.bio.GOAnnotation
,,1029473,1001180,1029471,org.intermine.model.bio.GOAnnotation
,,1029475,1001183,1029471,org.intermine.model.bio.GOAnnotation
,,1029486,1002385,1029487,org.intermine.model.bio.GOAnnotation
,,1029489,1002389,1029487,org.intermine.model.bio.GOAnnotation
,,1029491,1001056,1029487,org.intermine.model.bio.GOAnnotation
,,1029514,1002293,1029515,org.intermine.model.bio.GOAnnotation
,,1029517,1005390,1029515,org.intermine.model.bio.GOAnnotation
,,1029538,1029536,1029539,org.intermine.model.bio.GOAnnotation
,,1029545,1002224,1029546,org.intermine.model.bio.GOAnnotation
,,1029548,1000593,1029546,org.intermine.model.bio.GOAnnotation
,,1029581,1029579,1029582,org.intermine.model.bio.GOAnnotation
,,1029584,1001873,1029582,org.intermine.model.bio.GOAnnotation
,,1029587,1029585,1029582,org.intermine.model.bio.GOAnnotation
,,1029589,1001676,1029582,org.intermine.model.bio.GOAnnotation
,,1029628,1015640,1029629,org.intermine.model.bio.GOAnnotation
,,1029631,1013057,1029629,org.intermine.model.bio.GOAnnotation
,,1029633,1001428,1029629,org.intermine.model.bio.GOAnnotation
,,1029635,1020036,1029629,org.intermine.model.bio.GOAnnotation
,,1029637,1001888,1029629,org.intermine.model.bio.GOAnnotation
,,1029639,1020041,1029629,org.intermine.model.bio.GOAnnotation
,,1029652,1010937,1029653,org.intermine.model.bio.GOAnnotation
,,1029655,1011394,1029653,org.intermine.model.bio.GOAnnotation
,,1029657,1001223,1029653,org.intermine.model.bio.GOAnnotation
,,1029659,1011397,1029653,org.intermine.model.bio.GOAnnotation
,,1029665,1001088,1029666,org.intermine.model.bio.GOAnnotation
,,1029672,1003043,1029673,org.intermine.model.bio.GOAnnotation
,,1029760,1001176,1029761,org.intermine.model.bio.GOAnnotation
,,1029763,1001180,1029761,org.intermine.model.bio.GOAnnotation
,,1029765,1001183,1029761,org.intermine.model.bio.GOAnnotation
,,1029772,1029770,1029773,org.intermine.model.bio.GOAnnotation
,,1029775,1001165,1029773,org.intermine.model.bio.GOAnnotation
,,1029777,1001088,1029773,org.intermine.model.bio.GOAnnotation
,,1029788,1002613,1029789,org.intermine.model.bio.GOAnnotation
,,1029791,1007883,1029789,org.intermine.model.bio.GOAnnotation
,,1029807,1001251,1029808,org.intermine.model.bio.GOAnnotation
,,1029811,1029809,1029808,org.intermine.model.bio.GOAnnotation
,,1029813,1002079,1029808,org.intermine.model.bio.GOAnnotation
,,1029815,1001888,1029808,org.intermine.model.bio.GOAnnotation
,,1029821,1002688,1029822,org.intermine.model.bio.GOAnnotation
,,1029824,1009496,1029822,org.intermine.model.bio.GOAnnotation
,,1029844,1001251,1029845,org.intermine.model.bio.GOAnnotation
,,1029847,1003419,1029845,org.intermine.model.bio.GOAnnotation
,,1029849,1007880,1029845,org.intermine.model.bio.GOAnnotation
,,1029851,1001056,1029845,org.intermine.model.bio.GOAnnotation
,,1029894,1002224,1029895,org.intermine.model.bio.GOAnnotation
,,1029907,1029905,1029908,org.intermine.model.bio.GOAnnotation
,,1029910,1001165,1029908,org.intermine.model.bio.GOAnnotation
,,1029912,1001088,1029908,org.intermine.model.bio.GOAnnotation
,,1029918,1025395,1029919,org.intermine.model.bio.GOAnnotation
,,1029921,1001223,1029919,org.intermine.model.bio.GOAnnotation
,,1029923,1003006,1029919,org.intermine.model.bio.GOAnnotation
,,1029934,1001176,1029935,org.intermine.model.bio.GOAnnotation
,,1029937,1001180,1029935,org.intermine.model.bio.GOAnnotation
,,1029939,1001183,1029935,org.intermine.model.bio.GOAnnotation
,,1029979,1003367,1029980,org.intermine.model.bio.GOAnnotation
,,1029982,1001462,1029980,org.intermine.model.bio.GOAnnotation
,,1029984,1001676,1029980,org.intermine.model.bio.GOAnnotation
,,1030033,1001742,1030034,org.intermine.model.bio.GOAnnotation
,,1030036,1001104,1030034,org.intermine.model.bio.GOAnnotation
,,1030084,1003043,1030085,org.intermine.model.bio.GOAnnotation
,,1030087,1001742,1030085,org.intermine.model.bio.GOAnnotation
,,1030093,1003043,1030094,org.intermine.model.bio.GOAnnotation
,,1030117,1001165,1030118,org.intermine.model.bio.GOAnnotation
,,1030121,1030119,1030118,org.intermine.model.bio.GOAnnotation
,,1030127,1000478,1030128,org.intermine.model.bio.GOAnnotation
,,1030135,1030133,1030136,org.intermine.model.bio.GOAnnotation
,,1030138,1001873,1030136,org.intermine.model.bio.GOAnnotation
,,1030140,1007192,1030136,org.intermine.model.bio.GOAnnotation
,,1030253,1002802,1030254,org.intermine.model.bio.GOAnnotation
,,1030265,1003367,1030266,org.intermine.model.bio.GOAnnotation
,,1030268,1001462,1030266,org.intermine.model.bio.GOAnnotation
,,1030270,1001676,1030266,org.intermine.model.bio.GOAnnotation
,,1030294,1030292,1030295,org.intermine.model.bio.GOAnnotation
,,1030297,1002802,1030295,org.intermine.model.bio.GOAnnotation
,,1030300,1030298,1030295,org.intermine.model.bio.GOAnnotation
,,1030302,1001223,1030295,org.intermine.model.bio.GOAnnotation
,,1030304,1005238,1030295,org.intermine.model.bio.GOAnnotation
,,1030376,1017457,1030377,org.intermine.model.bio.GOAnnotation
,,1030379,1001451,1030377,org.intermine.model.bio.GOAnnotation
,,1030395,1002167,1030396,org.intermine.model.bio.GOAnnotation
,,1030457,1001176,1030458,org.intermine.model.bio.GOAnnotation
,,1030460,1001180,1030458,org.intermine.model.bio.GOAnnotation
,,1030462,1001183,1030458,org.intermine.model.bio.GOAnnotation
,,1030468,1018563,1030469,org.intermine.model.bio.GOAnnotation
,,1030471,1004892,1030469,org.intermine.model.bio.GOAnnotation
,,1030513,1001716,1030514,org.intermine.model.bio.GOAnnotation
,,1030517,1030515,1030514,org.intermine.model.bio.GOAnnotation
,,1030573,1001462,1030574,org.intermine.model.bio.GOAnnotation
,,1030591,1001142,1030592,org.intermine.model.bio.GOAnnotation
,,1030594,1016641,1030592,org.intermine.model.bio.GOAnnotation
,,1030605,1001142,1030606,org.intermine.model.bio.GOAnnotation
,,1030608,1002167,1030606,org.intermine.model.bio.GOAnnotation
,,1030614,1020330,1030615,org.intermine.model.bio.GOAnnotation
,,1030617,1020334,1030615,org.intermine.model.bio.GOAnnotation
,,1030619,1015617,1030615,org.intermine.model.bio.GOAnnotation
,,1030655,1030653,1030656,org.intermine.model.bio.GOAnnotation
,,1030708,1007349,1030709,org.intermine.model.bio.GOAnnotation
,,1030711,1007353,1030709,org.intermine.model.bio.GOAnnotation
,,1030713,1007356,1030709,org.intermine.model.bio.GOAnnotation
,,1030719,1002465,1030720,org.intermine.model.bio.GOAnnotation
,,1030722,1001676,1030720,org.intermine.model.bio.GOAnnotation
,,1030729,1006398,1030730,org.intermine.model.bio.GOAnnotation
,,1030732,1006402,1030730,org.intermine.model.bio.GOAnnotation
,,1030734,1006405,1030730,org.intermine.model.bio.GOAnnotation
,,1030781,1000478,1030782,org.intermine.model.bio.GOAnnotation
,,1030784,1001458,1030782,org.intermine.model.bio.GOAnnotation
,,1030786,1001088,1030782,org.intermine.model.bio.GOAnnotation
,,1030788,1001462,1030782,org.intermine.model.bio.GOAnnotation
,,1030799,1002385,1030800,org.intermine.model.bio.GOAnnotation
,,1030802,1002389,1030800,org.intermine.model.bio.GOAnnotation
,,1030804,1001056,1030800,org.intermine.model.bio.GOAnnotation
,,1030861,1020334,1030862,org.intermine.model.bio.GOAnnotation
,,1030864,1003784,1030862,org.intermine.model.bio.GOAnnotation
,,1030870,1001885,1030871,org.intermine.model.bio.GOAnnotation
,,1030899,1003527,1030900,org.intermine.model.bio.GOAnnotation
,,1030902,1003531,1030900,org.intermine.model.bio.GOAnnotation
,,1030904,1001873,1030900,org.intermine.model.bio.GOAnnotation
,,1030906,1001223,1030900,org.intermine.model.bio.GOAnnotation
,,1030908,1001676,1030900,org.intermine.model.bio.GOAnnotation
,,1030965,1001176,1030966,org.intermine.model.bio.GOAnnotation
,,1030968,1001180,1030966,org.intermine.model.bio.GOAnnotation
,,1030970,1001183,1030966,org.intermine.model.bio.GOAnnotation
,,1030985,1000478,1030986,org.intermine.model.bio.GOAnnotation
,,1030988,1001088,1030986,org.intermine.model.bio.GOAnnotation
,,1031012,1001088,1031013,org.intermine.model.bio.GOAnnotation
,,1031015,1001462,1031013,org.intermine.model.bio.GOAnnotation
,,1031047,1001621,1031048,org.intermine.model.bio.GOAnnotation
,,1031050,1001223,1031048,org.intermine.model.bio.GOAnnotation
,,1031056,1001742,1031057,org.intermine.model.bio.GOAnnotation
,,1031060,1031058,1031057,org.intermine.model.bio.GOAnnotation
,,1031081,1001742,1031082,org.intermine.model.bio.GOAnnotation
,,1031084,1001104,1031082,org.intermine.model.bio.GOAnnotation
,,1031086,1001676,1031082,org.intermine.model.bio.GOAnnotation
,,1031123,1001451,1031124,org.intermine.model.bio.GOAnnotation
,,1031150,1031148,1031151,org.intermine.model.bio.GOAnnotation
,,1031162,1001458,1031163,org.intermine.model.bio.GOAnnotation
,,1031165,1001462,1031163,org.intermine.model.bio.GOAnnotation
,,1031171,1004295,1031172,org.intermine.model.bio.GOAnnotation
,,1031174,1001863,1031172,org.intermine.model.bio.GOAnnotation
,,1031176,1001676,1031172,org.intermine.model.bio.GOAnnotation
,,1031184,1029007,1031185,org.intermine.model.bio.GOAnnotation
,,1031188,1031186,1031185,org.intermine.model.bio.GOAnnotation
,,1031191,1031189,1031185,org.intermine.model.bio.GOAnnotation
,,1031193,1001888,1031185,org.intermine.model.bio.GOAnnotation
,,1031199,1001998,1031200,org.intermine.model.bio.GOAnnotation
,,1031202,1001223,1031200,org.intermine.model.bio.GOAnnotation
,,1031204,1017457,1031200,org.intermine.model.bio.GOAnnotation
,,1031210,1002020,1031211,org.intermine.model.bio.GOAnnotation
,,1031213,1001223,1031211,org.intermine.model.bio.GOAnnotation
,,1031255,1004504,1031256,org.intermine.model.bio.GOAnnotation
,,1031290,1003338,1031291,org.intermine.model.bio.GOAnnotation
,,1031293,1001165,1031291,org.intermine.model.bio.GOAnnotation
,,1031300,1031298,1031301,org.intermine.model.bio.GOAnnotation
,,1031303,1008826,1031301,org.intermine.model.bio.GOAnnotation
,,1031324,1001165,1031325,org.intermine.model.bio.GOAnnotation
,,1031327,1001169,1031325,org.intermine.model.bio.GOAnnotation
,,1031370,1001742,1031371,org.intermine.model.bio.GOAnnotation
,,1031373,1001056,1031371,org.intermine.model.bio.GOAnnotation
,,1031375,1001676,1031371,org.intermine.model.bio.GOAnnotation
,,1031377,1026932,1031371,org.intermine.model.bio.GOAnnotation
,,1031379,1009153,1031371,org.intermine.model.bio.GOAnnotation
,,1031424,1001859,1031425,org.intermine.model.bio.GOAnnotation
,,1031427,1001863,1031425,org.intermine.model.bio.GOAnnotation
,,1031429,1001676,1031425,org.intermine.model.bio.GOAnnotation
,,1031445,1003367,1031446,org.intermine.model.bio.GOAnnotation
,,1031448,1001462,1031446,org.intermine.model.bio.GOAnnotation
,,1031450,1001676,1031446,org.intermine.model.bio.GOAnnotation
,,1031474,1002385,1031475,org.intermine.model.bio.GOAnnotation
,,1031477,1002389,1031475,org.intermine.model.bio.GOAnnotation
,,1031479,1002392,1031475,org.intermine.model.bio.GOAnnotation
,,1031481,1001056,1031475,org.intermine.model.bio.GOAnnotation
,,1031522,1002385,1031523,org.intermine.model.bio.GOAnnotation
,,1031525,1002389,1031523,org.intermine.model.bio.GOAnnotation
,,1031527,1002392,1031523,org.intermine.model.bio.GOAnnotation
,,1031529,1001056,1031523,org.intermine.model.bio.GOAnnotation
,,1031535,1002374,1031536,org.intermine.model.bio.GOAnnotation
,,1031583,1027042,1031584,org.intermine.model.bio.GOAnnotation
,,1031586,1001458,1031584,org.intermine.model.bio.GOAnnotation
,,1031588,1002802,1031584,org.intermine.model.bio.GOAnnotation
,,1031590,1001223,1031584,org.intermine.model.bio.GOAnnotation
,,1031601,1010925,1031602,org.intermine.model.bio.GOAnnotation
,,1031604,1009756,1031602,org.intermine.model.bio.GOAnnotation
,,1031606,1001462,1031602,org.intermine.model.bio.GOAnnotation
,,1031623,1031621,1031624,org.intermine.model.bio.GOAnnotation
,,1031627,1031625,1031624,org.intermine.model.bio.GOAnnotation
,,1031650,1004504,1031651,org.intermine.model.bio.GOAnnotation
,,1031677,1001104,1031678,org.intermine.model.bio.GOAnnotation
,,1031684,1001176,1031685,org.intermine.model.bio.GOAnnotation
,,1031687,1001180,1031685,org.intermine.model.bio.GOAnnotation
,,1031689,1001183,1031685,org.intermine.model.bio.GOAnnotation
,,1031705,1002167,1031706,org.intermine.model.bio.GOAnnotation
,,1031712,1005992,1031713,org.intermine.model.bio.GOAnnotation
,,1031715,1002003,1031713,org.intermine.model.bio.GOAnnotation
,,1031721,1002688,1031722,org.intermine.model.bio.GOAnnotation
,,1031737,1002374,1031738,org.intermine.model.bio.GOAnnotation
,,1031770,1007883,1031771,org.intermine.model.bio.GOAnnotation
,,1031815,1000478,1031816,org.intermine.model.bio.GOAnnotation
,,1031818,1003531,1031816,org.intermine.model.bio.GOAnnotation
,,1031820,1009496,1031816,org.intermine.model.bio.GOAnnotation
,,1031822,1001676,1031816,org.intermine.model.bio.GOAnnotation
,,1031824,1025278,1031816,org.intermine.model.bio.GOAnnotation
,,1031836,1000478,1031837,org.intermine.model.bio.GOAnnotation
,,1031839,1002003,1031837,org.intermine.model.bio.GOAnnotation
,,1031841,1001088,1031837,org.intermine.model.bio.GOAnnotation
,,1031843,1001223,1031837,org.intermine.model.bio.GOAnnotation
,,1031845,1001451,1031837,org.intermine.model.bio.GOAnnotation
,,1031851,1001142,1031852,org.intermine.model.bio.GOAnnotation
,,1031854,1001088,1031852,org.intermine.model.bio.GOAnnotation
