exons,transcripts
2018182,2018178
2018184,2018178
2018186,2018178
2018193,2018191
2018200,2018198
2018207,2018205
2018209,2018205
2018216,2018214
2018223,2018221
2018230,2018228
2018232,2018228
2018239,2018237
2018246,2018244
2018253,2018251
2018260,2018258
2018267,2018265
2018269,2018265
2018276,2018274
2018278,2018274
2018285,2018283
2018292,2018290
2018294,2018290
2018296,2018290
2018298,2018290
2018300,2018290
2018302,2018290
2018309,2018307
2018311,2018307
2018313,2018307
2018320,2018318
2018322,2018318
2018324,2018318
2018326,2018318
2018333,2018331
2018335,2018331
2018342,2018340
2018344,2018340
2018351,2018349
2018353,2018349
2018355,2018349
2018362,2018360
2018369,2018367
2018376,2018374
2018383,2018381
2018385,2018381
2018387,2018381
2018394,2018392
2018401,2018399
2018403,2018399
2018405,2018399
2018412,2018410
2018419,2018417
2018421,2018417
2018428,2018426
2018430,2018426
2018432,2018426
2018434,2018426
2018436,2018426
2018443,2018441
2018450,2018448
2018457,2018455
2018459,2018455
2018466,2018464
2018473,2018471
2018475,2018471
2018477,2018471
2018484,2018482
2018486,2018482
2018488,2018482
2018490,2018482
2018497,2018495
2018504,2018502
2018511,2018509
2018518,2018516
2018525,2018523
2018532,2018530
2018539,2018537
2018541,2018537
2018548,2018546
2018555,2018553
2018557,2018553
2018559,2018553
2018566,2018564
2018573,2018571
2018575,2018571
2018582,2018580
2018584,2018580
2018591,2018589
2018598,2018596
2018600,2018596
2018602,2018596
2018609,2018607
2018611,2018607
2018613,2018607
2018620,2018618
2018622,2018618
2018624,2018618
2018626,2018618
2018628,2018618
2018635,2018633
2018642,2018640
2018649,2018647
2018651,2018647
2018653,2018647
2018655,2018647
2018657,2018647
2018659,2018647
2018661,2018647
2018663,2018647
2018665,2018647
2018667,2018647
2018669,2018647
2018671,2018647
2018678,2018676
2018680,2018676
2018682,2018676
2018684,2018676
2018686,2018676
2018688,2018676
2018690,2018676
2018692,2018676
2018694,2018676
2018701,2018699
2018708,2018706
2018715,2018713
2018722,2018720
2018729,2018727
2018736,2018734
2018743,2018741
2018745,2018741
2018747,2018741
2018749,2018741
2018756,2018754
2018763,2018761
2018765,2018761
2018767,2018761
2018774,2018772
2018776,2018772
2018783,2018781
2018785,2018781
2018787,2018781
2018789,2018781
2018791,2018781
2018793,2018781
2018800,2018798
2018802,2018798
2018809,2018807
2018811,2018807
2018818,2018816
2018820,2018816
2018827,2018825
2018829,2018825
2018836,2018834
2018838,2018834
2018845,2018843
2018847,2018843
2018854,2018852
2018856,2018852
2018863,2018861
2018870,2018868
2018872,2018868
2018874,2018868
2018876,2018868
2018878,2018868
2018885,2018883
2018887,2018883
2018894,2018892
2018901,2018899
2018908,2018906
2018915,2018913
2018917,2018913
2018919,2018913
2018921,2018913
2018923,2018913
2018925,2018913
2018927,2018913
2018929,2018913
2018936,2018934
2018938,2018934
2018945,2018943
2018952,2018950
2018954,2018950
2018956,2018950
2018958,2018950
2018965,2018963
2018967,2018963
2018974,2018972
2018976,2018972
2018978,2018972
2018980,2018972
2018982,2018972
2018984,2018972
2018986,2018972
2018992,2018990
2018994,2018990
2018996,2018990
2019003,2019001
2019005,2019001
2019012,2019010
2019014,2019010
2019021,2019019
2019023,2019019
2019025,2019019
2019027,2019019
2019029,2019019
2019036,2019034
2019043,2019041
2019050,2019048
2019052,2019048
2019059,2019057
2019061,2019057
2019068,2019066
2019075,2019073
2019082,2019080
2019084,2019080
2019090,2019088
2019092,2019088
2019094,2019088
2019096,2019088
2019103,2019101
2019110,2019108
2019112,2019108
2019119,2019117
2019126,2019124
2019133,2019131
2019135,2019131
2019137,2019131
2019139,2019131
2019141,2019131
2019143,2019131
2019145,2019131
2019152,2019150
2019154,2019150
2019161,2019159
2019163,2019159
2019165,2019159
2019167,2019159
2019169,2019159
2019171,2019159
2019173,2019159
2019180,2019178
2019182,2019178
2019189,2019187
2019191,2019187
2019198,2019196
2019200,2019196
2019202,2019196
2019209,2019207
2019211,2019207
2019213,2019207
2019215,2019207
2019217,2019207
2019224,2019222
2019231,2019229
2019233,2019229
2019235,2019229
2019242,2019240
2019249,2019247
2019256,2019254
2019258,2019254
2019260,2019254
2019267,2019265
2019274,2019272
2019281,2019279
2019288,2019286
2019295,2019293
2019297,2019293
2019299,2019293
2019306,2019304
2019313,2019311
2019320,2019318
2019327,2019325
2019334,2019332
2019336,2019332
2019343,2019341
2019350,2019348
2019352,2019348
2019354,2019348
2019356,2019348
2019358,2019348
2019360,2019348
2019362,2019348
2019369,2019367
2019371,2019367
2019373,2019367
2019380,2019378
2019387,2019385
2019389,2019385
2019391,2019385
2019393,2019385
2019395,2019385
2019402,2019400
2019404,2019400
2019411,2019409
2019418,2019416
2019420,2019416
2019427,2019425
2019434,2019432
2019441,2019439
2019443,2019439
2019450,2019448
2019457,2019455
2019464,2019462
2019471,2019469
2019473,2019469
2019480,2019478
2019487,2019485
2019489,2019485
2019491,2019485
2019498,2019496
2019500,2019496
2019502,2019496
2019504,2019496
2019511,2019509
2019518,2019516
2019525,2019523
2019532,2019530
2019539,2019537
2019541,2019537
2019543,2019537
2019545,2019537
2019547,2019537
2019554,2019552
2019556,2019552
2019563,2019561
2019570,2019568
2019572,2019568
2019574,2019568
2019581,2019579
2019588,2019586
2019595,2019593
2019597,2019593
2019599,2019593
2019601,2019593
2019603,2019593
2019605,2019593
2019607,2019593
2019614,2019612
2019616,2019612
2019618,2019612
2019625,2019623
2019632,2019630
2019634,2019630
2019636,2019630
2019638,2019630
2019645,2019643
2019647,2019643
2019649,2019643
2019651,2019643
2019653,2019643
2019655,2019643
2019657,2019643
2019659,2019643
2019661,2019643
2019663,2019643
2019665,2019643
2019667,2019643
2019669,2019643
2019676,2019674
2019678,2019674
2019680,2019674
2019682,2019674
2019684,2019674
2019691,2019689
2019693,2019689
2019695,2019689
2019697,2019689
2019699,2019689
2019706,2019704
2019708,2019704
2019710,2019704
2019712,2019704
2019714,2019704
2019716,2019704
2019718,2019704
2019720,2019704
2019722,2019704
2019724,2019704
2019726,2019704
2019728,2019704
2019734,2019732
2019741,2019739
2019748,2019746
2019755,2019753
2019757,2019753
2019764,2019762
2019766,2019762
2019768,2019762
2019775,2019773
2019777,2019773
2019779,2019773
2019781,2019773
2019783,2019773
2019790,2019788
2019792,2019788
2019794,2019788
2019801,2019799
2019808,2019806
2019815,2019813
2019822,2019820
2019824,2019820
2019831,2019829
2019838,2019836
2019840,2019836
2019842,2019836
2019844,2019836
2019846,2019836
2019848,2019836
2019850,2019836
2019857,2019855
2019859,2019855
2019861,2019855
2019868,2019866
2019875,2019873
2019877,2019873
2019879,2019873
2019881,2019873
2019888,2019886
2019890,2019886
2019897,2019895
2019899,2019895
2019901,2019895
2019908,2019906
2019910,2019906
2019912,2019906
2019919,2019917
2019921,2019917
2019928,2019926
2019935,2019933
2019942,2019940
2019944,2019940
2019946,2019940
2019948,2019940
2019955,2019953
2019962,2019960
2019969,2019967
2019971,2019967
2019973,2019967
2019975,2019967
2019982,2019980
2019984,2019980
2019986,2019980
2019988,2019980
2019990,2019980
2019992,2019980
2019999,2019997
2020001,2019997
2020003,2019997
2020010,2020008
2020012,2020008
2020019,2020017
2020021,2020017
2020023,2020017
2020025,2020017
2020032,2020030
2020034,2020030
2020036,2020030
2020038,2020030
2020040,2020030
2020047,2020045
2020049,2020045
2020056,2020054
2020058,2020054
2020065,2020063
2020067,2020063
2020074,2020072
2020076,2020072
2020083,2020081
2020090,2020088
2020092,2020088
2020094,2020088
2020096,2020088
2020098,2020088
2020100,2020088
2020102,2020088
2020104,2020088
2020106,2020088
2020108,2020088
2020110,2020088
2020112,2020088
2020114,2020088
2020116,2020088
2020123,2020121
2020130,2020128
2020137,2020135
2020139,2020135
2020141,2020135
2020143,2020135
2020145,2020135
2020147,2020135
2020149,2020135
2020151,2020135
2020153,2020135
2020160,2020158
2020162,2020158
2020169,2020167
2020176,2020174
2020178,2020174
2020180,2020174
2020182,2020174
2020184,2020174
2020186,2020174
2020188,2020174
2020195,2020193
2020202,2020200
2020209,2020207
2020216,2020214
2020218,2020214
2020220,2020214
2020222,2020214
2020224,2020214
2020226,2020214
2020228,2020214
2020230,2020214
2020232,2020214
2020239,2020237
2020246,2020244
2020248,2020244
2020250,2020244
2020252,2020244
2020254,2020244
2020261,2020259
2020268,2020266
2020270,2020266
2020277,2020275
2020279,2020275
2020281,2020275
2020283,2020275
2020285,2020275
2020292,2020290
2020299,2020297
2020301,2020297
2020303,2020297
2020310,2020308
2020312,2020308
2020319,2020317
2020326,2020324
2020333,2020331
2020340,2020338
2020347,2020345
2020354,2020352
2020356,2020352
2020363,2020361
2020370,2020368
2020377,2020375
2020384,2020382
2020386,2020382
2020393,2020391
2020395,2020391
2020397,2020391
2020404,2020402
2020411,2020409
2020418,2020416
2020425,2020423
2020432,2020430
2020434,2020430
2020436,2020430
2020443,2020441
2020450,2020448
2020452,2020448
2020459,2020457
2020466,2020464
2020468,2020464
2020475,2020473
2020482,2020480
2020489,2020487
2020491,2020487
2020493,2020487
2020495,2020487
2020497,2020487
2020499,2020487
2020501,2020487
2020503,2020487
2020510,2020508
2020517,2020515
2020519,2020515
2020521,2020515
2020528,2020526
2020535,2020533
2020542,2020540
2020549,2020547
2020556,2020554
2020558,2020554
2020560,2020554
2020562,2020554
2020564,2020554
2020566,2020554
2020568,2020554
2020570,2020554
2020572,2020554
2020574,2020554
2020576,2020554
2020578,2020554
2020580,2020554
2020582,2020554
2020584,2020554
2020586,2020554
2020588,2020554
2020590,2020554
2020592,2020554
2020594,2020554
2020601,2020599
2020608,2020606
2020610,2020606
2020612,2020606
2020614,2020606
2020616,2020606
2020618,2020606
2020620,2020606
2020622,2020606
2020629,2020627
2020636,2020634
2020638,2020634
2020640,2020634
2020642,2020634
2020644,2020634
2020646,2020634
2020648,2020634
2020655,2020653
2020657,2020653
2020664,2020662
2020671,2020669
2020678,2020676
2020680,2020676
2020687,2020685
2020689,2020685
2020696,2020694
2020698,2020694
2020700,2020694
2020707,2020705
2020714,2020712
2020721,2020719
2020728,2020726
2020735,2020733
2020737,2020733
2020744,2020742
2020751,2020749
2020758,2020756
2020765,2020763
2020772,2020770
2020774,2020770
2020776,2020770
2020778,2020770
2020785,2020783
2020787,2020783
2020789,2020783
2020791,2020783
2020798,2020796
2020805,2020803
2020807,2020803
2020809,2020803
2020811,2020803
2020818,2020816
2020820,2020816
2020827,2020825
2020829,2020825
2020831,2020825
2020833,2020825
2020840,2020838
2020847,2020845
2020849,2020845
2020851,2020845
2020853,2020845
2020855,2020845
2020857,2020845
2020859,2020845
2020861,2020845
2020868,2020866
2020870,2020866
2020877,2020875
2020879,2020875
2020886,2020884
2020893,2020891
2020895,2020891
2020902,2020900
2020909,2020907
2020916,2020914
2020918,2020914
2020925,2020923
2020927,2020923
2020934,2020932
2020936,2020932
2020938,2020932
2020945,2020943
2020947,2020943
2020954,2020952
2020956,2020952
2020958,2020952
2020960,2020952
2020967,2020965
2020974,2020972
2020976,2020972
2020983,2020981
2020990,2020988
2020997,2020995
2021004,2021002
2021011,2021009
2021013,2021009
2021020,2021018
2021022,2021018
2021029,2021027
2021036,2021034
2021038,2021034
2021045,2021043
2021052,2021050
2021054,2021050
2021056,2021050
2021063,2021061
2021065,2021061
2021072,2021070
2021079,2021077
2021081,2021077
2021083,2021077
2021085,2021077
2021092,2021090
2021094,2021090
2021101,2021099
2021103,2021099
2021105,2021099
2021107,2021099
2021109,2021099
2021111,2021099
2021113,2021099
2021115,2021099
2021122,2021120
2021124,2021120
2021131,2021129
2021138,2021136
2021145,2021143
2021152,2021150
2021154,2021150
2021161,2021159
2021168,2021166
2021175,2021173
2021182,2021180
2021184,2021180
2021191,2021189
2021193,2021189
2021195,2021189
2021202,2021200
2021204,2021200
2021211,2021209
2021218,2021216
2021220,2021216
2021222,2021216
2021224,2021216
2021231,2021229
2021233,2021229
2021235,2021229
2021237,2021229
2021244,2021242
2021251,2021249
2021258,2021256
2021265,2021263
2021267,2021263
2021274,2021272
2021276,2021272
2021283,2021281
2021290,2021288
2021297,2021295
2021304,2021302
2021311,2021309
2021318,2021316
2021320,2021316
2021322,2021316
2021329,2021327
2021331,2021327
2021338,2021336
2021340,2021336
2021346,2021344
2021348,2021344
2021350,2021344
2021356,2021354
2021362,2021360
2021368,2021366
2021374,2021372
2021380,2021378
2021382,2021378
2021388,2021386
2021390,2021386
2021396,2021394
2021398,2021394
2021400,2021394
2021406,2021404
2021412,2021410
2021418,2021416
2021424,2021422
2021430,2021428
2021436,2021434
2021442,2021440
2021444,2021440
2021446,2021440
2021448,2021440
2021450,2021440
2021456,2021454
2021462,2021460
2021464,2021460
2021470,2021468
2021472,2021468
2021478,2021476
2021480,2021476
2021482,2021476
2021484,2021476
2021486,2021476
2021492,2021490
2021494,2021490
2021496,2021490
2021502,2021500
2021508,2021506
2021514,2021512
2021520,2021518
2021522,2021518
2021528,2021526
2021534,2021532
2021540,2021538
2021546,2021544
2021552,2021550
2021558,2021556
2021560,2021556
2021562,2021556
2021564,2021556
2021566,2021556
2021568,2021556
2021574,2021572
2021580,2021578
2021582,2021578
2021588,2021586
2021594,2021592
2021596,2021592
2021602,2021600
2021608,2021606
2021610,2021606
2021612,2021606
2021614,2021606
2021620,2021618
2021626,2021624
2021628,2021624
2021635,2021633
2021641,2021639
2021643,2021639
2021645,2021639
2021647,2021639
2021649,2021639
2021655,2021653
2021657,2021653
2021659,2021653
2021661,2021653
2021667,2021665
2021669,2021665
2021671,2021665
2021673,2021665
2021675,2021665
2021681,2021679
2021683,2021679
2021689,2021687
2021695,2021693
2021697,2021693
2021699,2021693
2021705,2021703
2021711,2021709
2021717,2021715
2021719,2021715
2021725,2021723
2021727,2021723
2021733,2021731
2021739,2021737
2021741,2021737
2021743,2021737
2021749,2021747
2021751,2021747
2021757,2021755
2021763,2021761
2021769,2021767
2021775,2021773
2021781,2021779
2021787,2021785
2021789,2021785
2021791,2021785
2021797,2021795
2021799,2021795
2021805,2021803
2021807,2021803
2021813,2021811
2021815,2021811
2021817,2021811
2021823,2021821
2021829,2021827
2021835,2021833
2021837,2021833
2021843,2021841
2021849,2021847
2021855,2021853
2021857,2021853
2021859,2021853
2021861,2021853
2021863,2021853
2021865,2021853
2021871,2021869
2021877,2021875
2021884,2021882
2021891,2021889
2021893,2021889
2021895,2021889
2021897,2021889
2021899,2021889
2021905,2021903
2021911,2021909
2021917,2021915
2021923,2021921
2021930,2021928
2021932,2021928
2021934,2021928
2021936,2021928
2021942,2021940
2021948,2021946
2021950,2021946
2021956,2021954
2021958,2021954
2021960,2021954
2021962,2021954
2021964,2021954
2021970,2021968
2021972,2021968
2021978,2021976
2021980,2021976
2021982,2021976
2021984,2021976
2021986,2021976
2021988,2021976
2021994,2021992
2022000,2021998
2022002,2021998
2022004,2021998
2022010,2022008
2022012,2022008
2022018,2022016
2022020,2022016
2022022,2022016
2022024,2022016
2022030,2022028
2022032,2022028
2022038,2022036
2022044,2022042
2022046,2022042
2022052,2022050
2022058,2022056
2022064,2022062
2022070,2022068
2022076,2022074
2022082,2022080
2022084,2022080
2022090,2022088
2022092,2022088
2022098,2022096
2022100,2022096
2022106,2022104
2022108,2022104
2022114,2022112
2022116,2022112
2022122,2022120
2022128,2022126
2022130,2022126
2022136,2022134
2022142,2022140
2022148,2022146
2022150,2022146
2022156,2022154
2022162,2022160
2022164,2022160
2022170,2022168
2022172,2022168
2022178,2022176
2022184,2022182
2022190,2022188
2022192,2022188
2022194,2022188
2022196,2022188
2022202,2022200
2022208,2022206
2022210,2022206
2022217,2022215
2022219,2022215
2022221,2022215
2022227,2022225
2022233,2022231
2022235,2022231
2022237,2022231
2022243,2022241
2022249,2022247
2022251,2022247
2022253,2022247
2022255,2022247
2022257,2022247
2022259,2022247
2022261,2022247
2022263,2022247
2022265,2022247
2022267,2022247
2022269,2022247
2022271,2022247
2022273,2022247
2022275,2022247
2022277,2022247
2022279,2022247
2022285,2022283
2022291,2022289
2022297,2022295
2022303,2022301
2022309,2022307
2022315,2022313
2022321,2022319
2022327,2022325
2022329,2022325
2022331,2022325
2022333,2022325
2022335,2022325
2022341,2022339
2022343,2022339
2022345,2022339
2022351,2022349
2022353,2022349
2022355,2022349
2022357,2022349
2022363,2022361
2022365,2022361
2022367,2022361
2022369,2022361
2022371,2022361
2022377,2022375
2022383,2022381
2022385,2022381
2022387,2022381
2022393,2022391
2022395,2022391
2022397,2022391
2022399,2022391
2022405,2022403
2022407,2022403
2022409,2022403
2022415,2022413
2022421,2022419
2022423,2022419
2022425,2022419
2022431,2022429
2022437,2022435
2022443,2022441
2022449,2022447
2022451,2022447
2022453,2022447
2022459,2022457
2022465,2022463
2022471,2022469
2022473,2022469
2022475,2022469
2022477,2022469
2022483,2022481
2022485,2022481
2022487,2022481
2022493,2022491
2022495,2022491
2022501,2022499
2022503,2022499
2022509,2022507
2022511,2022507
